NB,KNN,LDA,SVM linear,SVM,LR,MLP,DT,RF,XGB,GB,AdaB,Bagging,Dataset,folds
0.8493589743589743,0.7840236686390532,0.5430637738330046,0.9697567389875081,0.9520052596975674,0.9659763313609467,0.9730440499671268,0.7884615384615384,0.9341715976331362,0.8727810650887574,0.9301446416831032,0.900887573964497,0.8812458908612756,Class,3
0.8906093906093905,0.6450216450216449,0.5008325008325007,0.9813519813519813,0.985014985014985,0.9923409923409924,0.9853479853479854,0.7226107226107227,0.9671994671994671,0.9388944388944389,0.9274891774891775,0.873043623043623,0.9306526806526806,Class,3
0.9262404262404262,0.7668165168165169,0.563936063936064,0.9901764901764902,0.9750249750249751,0.9871794871794872,0.9948384948384948,0.7614052614052614,0.9432234432234432,0.9047619047619047,0.8964368964368964,0.8231768231768231,0.8533133533133533,Class,3
